"Run","Run ID","metric","step","timestamp","value"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","4100","1778470745451","0.2219388198852539"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","4200","1778470786316","0.21017347335815428"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","4300","1778472016748","0.223763370513916"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","4400","1778472057803","0.21914405822753907"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","4500","1778472099044","0.22197986602783204"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","4600","1778472139973","0.21769437789916993"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","4700","1778472181273","0.23122859954833985"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","4800","1778472222078","0.20124189376831056"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","4900","1778472263551","0.2213325309753418"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","5000","1778472303888","0.20979114532470702"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","5100","1778472345134","0.2154127311706543"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","5200","1778472385691","0.20850883483886717"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","5300","1778472426940","0.19316268920898438"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","5400","1778473664103","0.2076706123352051"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","5500","1778473704897","0.20703746795654296"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","5600","1778473745757","0.20506982803344725"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","5700","1778473786913","0.22327201843261718"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","5800","1778473827664","0.2336090087890625"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","5900","1778473868905","0.23535537719726562"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","6000","1778473910539","0.23006914138793946"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","6100","1778473950715","0.24329017639160155"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","6200","1778473991554","0.21871000289916992"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","6300","1778474032346","0.24031881332397462"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","6400","1778474074046","0.21112401962280272"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","6500","1778475303749","0.20475885391235352"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","6600","1778475343885","0.21912443161010742"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","6700","1778475384737","0.21021390914916993"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","6800","1778475426168","0.19234294891357423"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","6900","1778475466355","0.22591930389404297"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","7000","1778475506756","0.21454378128051757"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","7100","1778475547999","0.22156103134155272"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","7200","1778475589146","0.2087429618835449"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","7300","1778475630717","0.19966758728027345"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","7400","1778475671686","0.21285173416137695"
"multinerd/20000/google/flan-t5-xxl/random-prefix","611a1bffbab54d4db03e694c571c592f","loss","7500","1778476904829","0.2148629379272461"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","100","1778450509416","0.32517513275146487"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","200","1778450550804","0.2523489570617676"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","300","1778450592551","0.22105392456054687"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","400","1778450633921","0.20592525482177734"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","500","1778450674682","0.19731006622314454"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","600","1778450715990","0.183371639251709"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","700","1778450756195","0.18714908599853516"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","800","1778450797932","0.15190216064453124"
